Ano;Mês;Município;Município do Porto de Saída;Aparelho de Pesca;Nível Taxonômico;Pescado;Tipo de Pesca;kg no Período;nº de descargas do período;nº de Unidades Produtivas;valor estimado no período
2018;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;381.50;48;18; 3034.50
2018;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;1481.20;77;19; 10867.49
2018;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Prejereba;Artesanal;4.00;1;1; 48.00
2018;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Robalo;Artesanal;7.00;1;1; 140.00
2018;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;25.00;4;2; 500.00
2018;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Saguá;Artesanal;3.50;1;1; 35.00
2018;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Sororoca;Artesanal;65.00;5;2; 325.00
2018;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;13.00;3;3; 98.00
2018;8;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Cartilaginoso;Raias agrupadas;Artesanal;215.00;6;2; 376.00
2018;8;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Ósseo;Bagre-branco;Artesanal;673.00;35;10; 3592.00
2018;8;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Ósseo;Miraguaia;Artesanal;220.00;5;5; 1324.00
2018;8;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Ósseo;Pararê;Artesanal;42.00;2;1; 252.00
2018;8;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Ósseo;Pescada-amarela;Artesanal;6.00;1;1; 108.00
2018;8;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Ósseo;Pescadas agrupadas;Artesanal;10.00;1;1; 150.00
2018;8;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Ósseo;Sororoca;Artesanal;3.00;1;1; 24.00
2018;8;Paranaguá;Paranaguá;extrativismo;Crustáceo;Chama-maré;Artesanal;1.953;8;1; 0.00
2018;8;Paranaguá;Paranaguá;extrativismo;Molusco;Almeja;Artesanal;8.00;1;1; 80.00
2018;8;Paranaguá;Paranaguá;extrativismo;Molusco;Berbigão;Artesanal;20890.00;55;11; 15583.20
2018;8;Paranaguá;Paranaguá;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;1302.00;22;5; 5427.50
2018;8;Paranaguá;Paranaguá;extrativismo;Molusco;Ostra;Artesanal;1914.81;22;6; 3240.00
2018;8;Paranaguá;Paranaguá;gaiola;Crustáceo;Siri-azul;Artesanal;10.40;2;2; 131.00
2018;8;Paranaguá;Paranaguá;gaiola;Crustáceo;Siri-azul-danae;Artesanal;495.06;120;20; 6994.00
2018;8;Paranaguá;Paranaguá;gaiola;Peixe Ósseo;Baiacú;Artesanal;228.50;40;7; 2114.50
2018;8;Paranaguá;Paranaguá;gerival;Crustáceo;Camarão-estuarino;Artesanal;137.0376;75;22; 3921.63
2018;8;Paranaguá;Paranaguá;indeterminado;Peixe Ósseo;Pescada-amarela;Artesanal;5.00;1;1; 85.00
2018;8;Paranaguá;Paranaguá;tarrafa;Peixe Cartilaginoso;Raias agrupadas;Artesanal;5.00;1;1; 50.00
2018;8;Paranaguá;Paranaguá;tarrafa;Peixe Ósseo;Caratinga;Artesanal;3.50;1;1; 0.00
2018;8;Paranaguá;Paranaguá;tarrafa;Peixe Ósseo;Linguado;Artesanal;4.00;1;1; 120.00
2018;8;Paranaguá;Paranaguá;tarrafa;Peixe Ósseo;Mistura;Artesanal;8.00;1;1; 28.00
2018;8;Paranaguá;Paranaguá;tarrafa;Peixe Ósseo;Pescada-foguete;Artesanal;2.00;1;1; 12.00
2018;8;Paranaguá;Paranaguá;tarrafa;Peixe Ósseo;Saguá;Artesanal;4.50;1;1; 45.00
2018;8;Paranaguá;Paranaguá;tarrafa;Peixe Ósseo;Tainha;Artesanal;51.00;6;5; 485.00
2018;8;Paranaguá;Paranaguá;vara-de-pesca;Peixe Ósseo;Garoupa;Artesanal;10.00;1;1; 80.00
2018;8;Paranaguá;Paranaguá;vara-de-pesca;Peixe Ósseo;Pescada-amarela;Artesanal;26.50;5;3; 530.00
2018;8;Paranaguá;Paranaguá;vara-de-pesca;Peixe Ósseo;Robalo-peva;Artesanal;18.50;3;2; 427.50
2018;8;Paranaguá;Paranaguá;;;;Artesanal;0.00;29;14; 0.00
2018;8;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;68.00;2;2; 340.00
2018;8;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Galo;Artesanal;31.00;1;1; 77.50
2018;8;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;45.00;2;2; 765.00
2018;8;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;53.00;1;1; 212.00
2018;8;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;40.00;1;1; 240.00
2018;8;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;40.00;1;1; 320.00
2018;8;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Sororoca;Artesanal;20.00;1;1; 130.00
2018;8;Paranaguá;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Sororoca;Artesanal;65.00;2;1; 650.00
2018;8;Paranaguá;Pontal do Paraná;espinhéis-diversos;Peixe Ósseo;Bagre-branco;Artesanal;140.00;1;1; 700.00
2018;8;Pontal do Paraná;Pontal do Paraná;arpão/fisga;Peixe Ósseo;Linguado;Artesanal;34.00;4;1; 680.00
2018;8;Pontal do Paraná;Pontal do Paraná;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;4625.00;164;21; 45068.00
2018;8;Pontal do Paraná;Pontal do Paraná;arrasto-simples;Crustáceo;Camarão-legítimo;Artesanal;14.80;7;1; 444.00
2018;8;Pontal do Paraná;Pontal do Paraná;arrasto-simples;Crustáceo;Camarão-sete-barbas;Artesanal;204.20;21;3; 2960.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-batida;Peixe Ósseo;Sororoca;Artesanal;1320.00;7;5; 10800.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Crustáceo;Camarão-legítimo;Artesanal;875.90;127;16; 26942.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Cartilaginoso;Raias agrupadas;Artesanal;64.00;3;3; 128.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Cartilaginoso;Viola;Artesanal;341.70;18;5; 3924.60
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;39.00;3;3; 195.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Caranha;Artesanal;13.00;1;1; 104.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;1211.00;54;10; 6754.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Galo;Artesanal;40.00;5;3; 120.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;757.60;62;10; 14973.60
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;28.00;4;2; 168.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;160.00;21;5; 320.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;30.00;2;1; 240.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;1538.00;117;16; 14160.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescadas agrupadas;Artesanal;23.00;3;1; 155.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;308.00;5;2; 6112.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Sororoca;Artesanal;260.00;4;4; 2011.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Pescada-foguete;Artesanal;189.00;7;1; 756.00
2018;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Sororoca;Artesanal;1570.00;26;7; 15395.00
2018;8;Pontal do Paraná;Pontal do Paraná;espinhéis-diversos;Peixe Cartilaginoso;Raias agrupadas;Artesanal;14.00;1;1; 14.00
2018;8;Pontal do Paraná;Pontal do Paraná;espinhéis-diversos;Peixe Ósseo;Bagre-branco;Artesanal;47.00;5;2; 235.00
2018;8;Pontal do Paraná;Pontal do Paraná;espinhéis-diversos;Peixe Ósseo;Paru;Artesanal;6.00;1;1; 12.00
2018;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Acará;Artesanal;7.50;2;1; 75.00
2018;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Caratinga;Artesanal;3.50;2;1; 35.00
2018;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;15.00;4;3; 150.00
2018;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Pararê;Artesanal;37.00;2;1; 222.00
2018;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;11.00;2;2; 220.00
2018;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;9.40;1;1; 188.00
2018;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Robalo;Artesanal;1.00;1;1; 20.00
2018;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;6.00;1;1; 150.00
2018;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;46.00;11;7; 950.00
2018;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Saguá;Artesanal;30.00;4;3; 300.00
2018;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;145.00;18;7; 1502.00
2018;9;Antonina;Antonina;espinhéis-diversos;Peixe Ósseo;Bagre-amarelo;Artesanal;40.00;2;2; 240.00
2018;9;Antonina;Antonina;espinhéis-diversos;Peixe Ósseo;Pararê;Artesanal;150.00;7;3; 900.00
2018;9;Antonina;Antonina;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;317.00;13;5; 3170.00
2018;9;Antonina;Antonina;extrativismo;Molusco;Ostra;Artesanal;39.90;5;2; 655.00
2018;9;Antonina;Antonina;gerival;Crustáceo;Camarão-estuarino;Artesanal;5.1104;3;2; 195.00
2018;9;Antonina;Antonina;puçá;Crustáceo;Siri-azul;Artesanal;21.96;9;1; 480.00
2018;9;Antonina;Antonina;puçá;Crustáceo;Siri-azul-danae;Artesanal;124.30;52;10; 2703.50
2018;9;Antonina;Antonina;tarrafa;Peixe Ósseo;Caratinga;Artesanal;1.00;1;1; 10.00
2018;9;Antonina;Antonina;tarrafa;Peixe Ósseo;Corvina;Artesanal;19.00;4;3; 190.00
2018;9;Antonina;Antonina;tarrafa;Peixe Ósseo;Paru;Artesanal;1.00;1;1; 10.00
2018;9;Antonina;Antonina;tarrafa;Peixe Ósseo;Pescada-amarela;Artesanal;10.00;3;3; 200.00
2018;9;Antonina;Antonina;tarrafa;Peixe Ósseo;Pescada-foguete;Artesanal;9.50;2;2; 190.00
2018;9;Antonina;Antonina;tarrafa;Peixe Ósseo;Robalo-flecha;Artesanal;4.00;1;1; 100.00
2018;9;Antonina;Antonina;tarrafa;Peixe Ósseo;Robalo-peva;Artesanal;25.50;5;4; 510.00
2018;9;Antonina;Antonina;tarrafa;Peixe Ósseo;Saguá;Artesanal;72.00;10;8; 720.00
2018;9;Antonina;Antonina;tarrafa;Peixe Ósseo;Tainha;Artesanal;27.00;4;3; 294.00
2018;9;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Bagre-branco;Artesanal;4.00;1;1; 40.00
2018;9;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Baiacú;Artesanal;34.50;14;3; 690.00
2018;9;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Pararê;Artesanal;26.00;2;2; 156.00
2018;9;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Pescada-amarela;Artesanal;13.50;2;1; 270.00
2018;9;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Robalo-peva;Artesanal;65.10;12;6; 1302.00
2018;9;Guaraqueçaba;Guaraqueçaba;Armadilha para caranguejo-uçá;Crustáceo;Caranguejo-uçá;Artesanal;16.592;1;1; 160.00
2018;9;Guaraqueçaba;Guaraqueçaba;arrasto-de-mão;Peixe Ósseo;Manjuba-chata (antiga);Artesanal;155.00;3;2; 325.00
2018;9;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;10183.00;154;30; 64423.18
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Betara;Artesanal;4.00;2;2; 16.50
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Carapeba;Artesanal;9.00;1;1; 27.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Parati;Artesanal;36.00;4;2; 77.07
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Robalo;Artesanal;7.00;1;1; 70.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Tainha;Artesanal;67.00;3;2; 401.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Cartilaginoso;Raias agrupadas;Artesanal;2.00;1;1; 0.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre-amarelo;Artesanal;17.00;4;4; 41.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;783.70;49;17; 2246.70
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;39.50;8;7; 95.07
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Canhanha;Artesanal;7.00;1;1; 21.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Carapeba;Artesanal;26.00;2;2; 22.60
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Caratinga;Artesanal;0.50;1;1; 0.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;510.40;27;16; 1382.10
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Goete;Artesanal;8.00;2;1; 48.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;22.50;4;3; 369.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;93.50;7;4; 495.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;45.00;7;6; 152.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Oveva;Artesanal;60.00;1;1; 30.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Parati;Artesanal;18.50;4;3; 106.98
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;43.00;2;2; 109.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;44.00;7;4; 660.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;87.00;15;4; 735.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-dentão;Artesanal;9.00;2;1; 54.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;2084.20;71;28; 10501.40
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescadas agrupadas;Artesanal;36.00;9;5; 243.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Prejereba;Artesanal;7.00;1;1; 70.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo;Artesanal;2.00;1;1; 20.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;20.00;1;1; 500.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;58.50;6;5; 687.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Saguá;Artesanal;21.00;5;3; 95.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Sargo;Artesanal;38.50;4;3; 127.50
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;19.50;2;2; 100.50
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Xaréu;Artesanal;90.00;1;1; 270.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Bagre;Artesanal;3.00;1;1; 0.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Betara;Artesanal;2.50;1;1; 12.50
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Corvina;Artesanal;172.00;9;3; 2800.19
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Guaivira;Artesanal;20.00;2;1; 260.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Mistura;Artesanal;19.00;4;3; 61.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Parati;Artesanal;514.50;22;14; 950.85
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Pescada-branca;Artesanal;8.00;2;2; 40.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Pescadas agrupadas;Artesanal;60.00;4;2; 673.14
2018;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Tainha;Artesanal;158.70;9;6; 701.65
2018;9;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Parati;Artesanal;10.50;2;1; 63.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Paru;Artesanal;4.00;1;1; 14.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Prejereba;Artesanal;11.00;2;1; 77.00
2018;9;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Robalo-peva;Artesanal;16.10;4;1; 225.40
2018;9;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Tainha;Artesanal;4.30;3;1; 30.10
2018;9;Guaraqueçaba;Guaraqueçaba;espinhéis-diversos;Peixe Ósseo;Bagre-branco;Artesanal;75.50;7;6; 279.25
2018;9;Guaraqueçaba;Guaraqueçaba;espinhéis-diversos;Peixe Ósseo;Caranha;Artesanal;40.00;1;1; 200.00
2018;9;Guaraqueçaba;Guaraqueçaba;espinhéis-diversos;Peixe Ósseo;Miraguaia;Artesanal;64.00;3;3; 256.00
2018;9;Guaraqueçaba;Guaraqueçaba;espinhéis-diversos;Peixe Ósseo;Pampo;Artesanal;48.50;3;2; 485.00
2018;9;Guaraqueçaba;Guaraqueçaba;espinhéis-diversos;Peixe Ósseo;Pescada-amarela;Artesanal;4.00;1;1; 60.00
2018;9;Guaraqueçaba;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;15.00;1;1; 75.00
2018;9;Guaraqueçaba;Guaraqueçaba;extrativismo;Molusco;Ostra;Artesanal;721.685;6;5; 1160.00
2018;9;Guaraqueçaba;Guaraqueçaba;gaiola;Crustáceo;Siri-azul;Artesanal;46.80;7;2; 523.01
2018;9;Guaraqueçaba;Guaraqueçaba;gaiola;Crustáceo;Siri-azul-danae;Artesanal;33.94;6;4; 641.50
2018;9;Guaraqueçaba;Guaraqueçaba;gaiola;Peixe Ósseo;Baiacú;Artesanal;44.50;14;6; 396.50
2018;9;Guaraqueçaba;Guaraqueçaba;gerival;Crustáceo;Camarão-estuarino;Artesanal;15.10;5;3; 375.50
2018;9;Guaraqueçaba;Guaraqueçaba;linha-de-mão;Peixe Ósseo;Bagre;Artesanal;1.00;1;1; 0.00
2018;9;Guaraqueçaba;Guaraqueçaba;linha-de-mão;Peixe Ósseo;Baiacú;Artesanal;6.00;3;3; 30.00
2018;9;Guaraqueçaba;Guaraqueçaba;linha-de-mão;Peixe Ósseo;Betara;Artesanal;2.00;2;1; 7.75
2018;9;Guaraqueçaba;Guaraqueçaba;linha-de-mão;Peixe Ósseo;Porco;Artesanal;0.50;1;1; 0.00
2018;9;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Parati;Artesanal;32.00;9;7; 141.00
2018;9;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Robalo;Artesanal;11.00;3;3; 147.50
2018;9;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Robalo-peva;Artesanal;6.50;3;2; 91.00
2018;9;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Tainha;Artesanal;61.00;6;5; 404.50
2018;9;Guaraqueçaba;Guaraqueçaba;;;;Artesanal;0.00;16;12; 0.00
2018;9;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-legítimo;Artesanal;864.04;176;40; 27968.90
2018;9;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-legítimo;Industrial;1265.00;2;2; 43625.00
2018;9;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;18327.00;181;40; 150512.50
2018;9;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Industrial;2785.00;2;2; 19580.00
2018;9;Guaratuba;Guaratuba;arrasto-duplo;Molusco;Lula;Artesanal;20.00;1;1; 160.00
2018;9;Guaratuba;Guaratuba;arrasto-duplo;Peixe Ósseo;Mistura;Artesanal;10142.00;75;30; 18563.50
2018;9;Guaratuba;Guaratuba;arrasto-duplo;Peixe Ósseo;Mistura;Industrial;600.00;1;1; 1500.00
2018;9;Guaratuba;Guaratuba;arrasto-simples;Crustáceo;Camarão-legítimo;Artesanal;242.20;129;13; 7266.00
2018;9;Guaratuba;Guaratuba;arrasto-simples;Crustáceo;Camarão-sete-barbas;Artesanal;1132.00;130;13; 11056.00
2018;9;Guaratuba;Guaratuba;covo-pitú;Crustáceo;Pitú-de-iguape;Artesanal;9.72;38;7; 3240.00
2018;9;Guaratuba;Guaratuba;covos-diversos;Peixe Ósseo;Lambari;Artesanal;28.50;10;2; 1425.00
2018;9;Guaratuba;Guaratuba;emalhe-de-fundo;Crustáceo;Camarão-legítimo;Artesanal;1.30;2;1; 39.00
2018;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;30.00;2;1; 150.00
2018;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Caratinga;Artesanal;194.00;11;3; 1378.00
2018;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;130.00;4;1; 780.00
2018;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Enchova;Artesanal;0.95;1;1; 5.70
2018;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;246.00;20;6; 787.00
2018;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Parati;Artesanal;603.70;23;8; 2487.45
2018;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;51.00;4;1; 306.00
2018;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;393.80;26;5; 4063.00
2018;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;400.90;11;5; 2378.40
2018;9;Guaratuba;Guaratuba;emalhe-de-superfície;Peixe Ósseo;Corvina;Artesanal;95.00;5;1; 380.00
2018;9;Guaratuba;Guaratuba;emalhe-de-superfície;Peixe Ósseo;Guaivira;Artesanal;10.00;1;1; 50.00
2018;9;Guaratuba;Guaratuba;emalhe-de-superfície;Peixe Ósseo;Mistura;Artesanal;280.00;9;1; 1015.00
2018;9;Guaratuba;Guaratuba;emalhe-de-superfície;Peixe Ósseo;Robalo-peva;Artesanal;42.00;4;1; 460.00
2018;9;Guaratuba;Guaratuba;gaiola;Peixe Ósseo;Baiacú;Artesanal;64.20;9;1; 642.00
2018;9;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Caratinga;Artesanal;47.00;6;2; 319.50
2018;9;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Parati;Artesanal;25.00;2;1; 150.00
2018;9;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Sardinha-cascuda;Artesanal;72.60;25;1; 1577.00
2018;9;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Sardinha-xingó;Artesanal;217.50;16;1; 1915.00
2018;9;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Tainha;Artesanal;12.00;1;1; 96.00
2018;9;Guaratuba;Guaratuba;vara-de-pesca;Peixe Ósseo;Bagre-branco;Artesanal;6.00;1;1; 48.00
2018;9;Guaratuba;Guaratuba;vara-de-pesca;Peixe Ósseo;Baiacú;Artesanal;9.00;3;1; 90.00
2018;9;Guaratuba;Guaratuba;vara-de-pesca;Peixe Ósseo;Parati;Artesanal;15.00;2;1; 90.00
2018;9;Guaratuba;Guaratuba;vara-de-pesca;Peixe Ósseo;Tainha;Artesanal;51.00;5;1; 306.00
2018;9;Guaratuba;Guaratuba;;;;Artesanal;0.00;1;1; 0.00
2018;9;Guaratuba;;arrasto-duplo;Crustáceo;Camarão-legítimo;Artesanal;543.00;8;8; 19005.00
2018;9;Guaratuba;;arrasto-duplo;Crustáceo;Camarão-santana;Artesanal;7578.00;2;2; 90936.00
2018;9;Guaratuba;;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;9761.00;10;9; 81299.67
